features,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53
Industrial/12/SATCompetition2011/application/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf.gz,4268,38965,3939,35941,0.083523737,0.084137893,0.11,0.109596283,0.486252602,1.007126418,0,1,0.874608139,0.00056736,0.696545992,0.000507743,0.007108403,0.314890108,0,0.922651011,0.927492279,0.01,0.00056736,0.736755879,0.000222587,0.002531927,1.24498932,0.478819021,0.270807536,0,0.940298507,1.690596539,0.000372723,0.913134983,2.7823E-05,0.001919813,2.68863469,0.711888929,0.000777543,0.531911061,0.000194764,0.002949278,0.05,0.000374085,2.060247297,8.347E-05,0.016860967,1.895134913,0.266240435,0.407688459,0.003436258,0.5,1.823637255,1.37
Industrial/12/SATCompetition2011/application/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf.gz,17710,304026,11639,289635,0.521608386,0.049686675,1.27,0.040185061,0.798161481,0.471639083,0,1,1.018498148,0.000282227,1.954939795,0.000171836,0.011255262,0.687406815,0,0.889412536,0.912880004,0.05,0.000282227,2.189267765,2.4168E-05,0.016216963,4.62705913,0.397755387,0.295380913,0,0.961165049,4.03702616,0.000158691,1.79116801,0,0.005683015,4.47332788,0.911581818,0.000485535,1.61584533,2.4168E-05,0.011241735,0.55,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/11/05/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf.gz,439,5423,147,1690,1.986394558,2.20887574,0.01,0.086982249,0.890144858,0.279304517,0,1,0.925579496,0.018983215,0.808378877,0.013605442,0.12244898,0.83569625,0,0.815976331,0.873372781,0,0.018983215,0.524116669,0.00295858,0.043786982,3.656642416,0.54330434,0.198287853,0,0.918367347,3.805143765,0.011427766,0.410462021,0.001775148,0.028402367,3.077023058,0.831952663,0.02411947,0.491357418,0.00295858,0.050295858,0,0.022581142,1.338537096,0.001183432,0.244970414,3.956823452,0.168161788,0.690309793,0.010104185,0.666666667,3.335128022,0.27
Industrial/12/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf.gz,467551,4467733,453566,4453032,0.03083344,0.003301346,12.24,0.101855545,0.088148573,2.124012112,0,1,0.60024286,7.754E-06,0.20702759,4.41E-06,0.000156537,0.875682693,0,0.139647099,0.34356434,0.71,7.754E-06,0.879289632,1.123E-06,6.7145E-05,4.08744712,0.072632583,0.060454621,0,0.5,2.756394281,1.246E-06,0.765282488,2.25E-07,3.2338E-05,1.846083222,0.231593216,1.2727E-05,0.9420002,1.347E-06,0.00011408,658.61,-1,0,-1,0,-512,-1,0,-1,0,0,20.31
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/24_1_rule_2/SAT_dat.k55.debugged.cnf.gz,886591,3471922,247471,1639618,2.582605639,1.117518837,18.19,0.150932107,0.301386761,1.120209131,0,1,1.801175473,1.3497E-05,0.620525412,8.082E-06,7.6777E-05,1.565525905,0,0.516319655,0.703097917,0.29,1.3497E-05,1.795068409,6.1E-07,0.000474501,3.458432533,0.195184497,0.167191236,0,1,3.525563521,7.235E-06,1.648225714,0,0.000223223,3.05778064,0.677522447,1.409E-05,1.214851388,6.1E-07,0.00036045,193.84,-1,0,-1,0,-512,-1,0,-1,0,0,20.14
Industrial/12/SATCompetition2011/application/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf.gz,1400,4732,969,4024,0.444788442,0.175944334,0.01,0.240805169,0.343813755,0.838116911,0,1,1.19615501,0.003076228,0.382217563,0.002063983,0.02373581,0.957810236,0,0.218190855,0.87972167,0,0.003076228,0.29770739,0.001739563,0.005964215,2.446214589,0.078406025,0.092359657,0,0.5,2.101388595,0.001345385,0.578022944,0.000497018,0.005467197,2.008036308,0.500497018,0.00222863,0.56900754,0.001242545,0.007952286,0,0.004094222,0.381345128,0.001242545,0.029821074,2.880796894,0.269796574,0.341464481,0.017906336,0.575,3.439702291,0.07
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf.gz,31821,95735,14170,58933,1.245659845,0.624471858,0.93,0.240442536,0.193187109,1.533860957,0,1,1.14348549,0.000210917,1.083124272,0.000141143,0.002328864,0.990637203,0,0.656423396,0.939049429,0.01,0.000210917,0.801080253,0.000118779,0.001883495,2.472984196,0.183516753,0.153734891,0,0.777777778,2.372473339,0.000143403,0.935760198,5.0905E-05,0.001476253,1.874603733,0.889739195,0.000390204,0.759608275,6.7874E-05,0.002053179,0.65,0.000428582,0.913372531,8.4842E-05,0.0035464,3.791360982,0.172632966,0.466476789,0.019304639,0.527777778,3.232762333,3.63
Industrial/09/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf.gz,15214,45082,2717,18246,4.599558336,1.470788118,0.24,0.14890935,0.365567157,0.754334606,0,1,1.804121101,0.001441188,0.571396099,0.000736106,0.010673537,1.686758184,0,0.160528335,0.57777047,0,0.001441188,1.178347764,0.000383646,0.020497643,3.550798619,0.203123496,0.166468284,0,0.95,3.399350434,0.000598132,1.225634809,0,0.009810369,2.96107027,0.546037488,0.001194246,1.015658303,0.000274033,0.012112244,0.03,0.005795411,0.7344482,0.000274033,0.03809054,5.392856257,0.183781062,0.489185449,0.014225206,0.836601307,3.491777478,15.06
Industrial/12/satrace2008/simon-s02b-r4b1k1.1.cnf.gz,2424,14812,2114,14244,0.146641438,0.039876439,0.15,0.148413367,0.466518147,0.992283105,0,1,1.386425182,0.001512363,1.021133119,0.000946074,0.011352886,0.944483626,0,0.775133389,0.823434429,0,0.001512363,1.551965354,0.00056164,0.01600674,2.67740807,0.138603306,0.123064321,0,0.727272727,2.443477275,0.000630683,1.628346996,7.0205E-05,0.00716091,2.218722381,0.622648133,0.00218851,0.548653973,0.001333895,0.009898905,0.02,0.007255867,0.871775078,0.000491435,0.036295984,4.806983271,0.187590206,0.312658966,0.047407885,0.424242424,3.104674418,14.22
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf.gz,32465,97748,14617,60741,1.22104399,0.609258985,0.93,0.240644705,0.195728249,1.522555711,0,1,1.150638283,0.000204439,1.074765426,0.000136827,0.002257645,0.994987507,0,0.652656361,0.938739896,0.01,0.000204439,0.790506501,0.000115243,0.001728651,2.467779526,0.182841296,0.15325314,0,0.777777778,2.367070887,0.000138528,0.919627815,4.939E-05,0.001432311,1.879247931,0.886024267,0.000374495,0.758468567,8.2317E-05,0.002008528,0.72,0.00041109,0.912803885,8.2317E-05,0.003440839,3.76157857,0.174158794,0.459272454,0.019304639,0.527777778,3.236275198,3.7
Industrial/11/09/bitverif/countbitsarray/countbitsarray04_32.cnf.gz,8750,25865,4390,19663,0.993166287,0.315414738,0.14,0.223261964,0.361496911,0.907538165,0,1,1.354881371,0.000684495,0.353065878,0.000455581,0.006150342,1.126102509,0,0.340538066,0.683517266,0,0.000684495,0.176728968,0.000406856,0.003356558,1.773356877,0.062329561,0.071316976,0,0.8,1.704746549,0.000257841,0.281338125,5.0857E-05,0.001932564,1.433209717,0.490464324,0.000503843,0.329955956,0.000254285,0.003102273,0.07,0.000816954,0.357661297,0.000254285,0.007577684,2.693608912,0.153327053,0.299026566,0.034899329,0.628571429,2.514881871,0.33
Industrial/12/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf.gz,39151,533919,36225,529211,0.080772947,0.008896263,1.45,0.068450958,0.052519564,2.876488954,0,1,0.436044404,0.000102133,0.172041882,5.521E-05,0.000414079,0.674900285,0,0.091317074,0.212285837,0.08,0.000102133,1.937516903,5.669E-06,0.001430431,4.146025283,0.023070118,0.047288677,0,1,1.52950257,9.715E-06,2.567598874,1.89E-06,0.000810641,1.868127908,0.145718815,0.000123553,1.347523809,1.1338E-05,0.000925907,4.34,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/11/09/diagnosis/UTI-20-10t0.cnf.gz,237336,1262609,69175,554949,2.430950488,1.275180242,3.83,0.124651094,0.3625039,0.96646979,0,1,1.268505149,3.8114E-05,0.332533297,2.8912E-05,0.000144561,0.957444801,0,0.503839092,0.937700581,0.09,3.8114E-05,0.644953349,7.208E-06,0.000117128,3.261417615,0.202365819,0.163173193,0,1,3.209707722,2.3752E-05,0.690957817,5.406E-06,8.289E-05,3.060589768,0.715249509,3.748E-05,0.58336558,7.208E-06,0.000122534,15.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/satrace2010/mixed/anbulagan/dated-5-13-u.cnf.gz,138808,626501,44244,248601,2.137329355,1.520106516,3.02,0.177971931,0.37097579,1.041604591,0,1,1.375095464,6.0101E-05,0.446414561,4.5204E-05,0.000271223,1.013198461,0,0.615331394,0.892003652,0.04,6.0101E-05,0.445125461,2.4135E-05,0.000156878,2.732985984,0.249896725,0.156515862,0,0.764705882,3.082899933,3.7321E-05,0.457102661,1.2068E-05,0.00011263,2.453619708,0.755206134,6.1686E-05,0.451072472,1.609E-05,0.0001609,6.21,8.1487E-05,0.56326228,1.2068E-05,0.000329846,3.483942687,0.155451754,0.613145094,0.026447252,0.611111111,3.271775987,6.62
Industrial/11/11/leberre/2dimensionalstrippacking/E03N17.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/satrace2010/mixed/palacios/safe-30-h30-sat.cnf.gz,135786,453174,7174,169803,17.92751603,1.668822106,12.1,0.042248959,0.376105265,0.931936246,0,1,2.129031988,0.000948849,1.220696864,0.000278784,0.008502927,2.207732116,0,0.380953222,0.639411553,0.03,0.000948849,1.820814831,4.1224E-05,0.009440351,5.173198125,0.37655568,0.288642083,0,0.90625,4.102240946,0.000740763,2.194138152,1.7668E-05,0.008780764,4.443537912,0.66027102,0.000655631,0.827458271,4.1224E-05,0.004346213,0.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
Industrial/09/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf.gz,110923,286428,0,0,-512,-512,0.17,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512
Industrial/12/satrace2010/cryptography/mizh/md5_48_3.cnf.gz,66892,279258,26689,157349,1.506350931,0.77476819,1,0.169616585,0.405588215,0.411700592,0,1,1.004738199,0.000126925,0.182226508,7.4937E-05,0.000187343,0.901822193,0,0.071840304,0.540670738,0.03,0.000126925,0.608468058,4.4487E-05,0.000457582,2.362713906,0.020529604,0.038457172,0,0.333333333,0.971827786,6.5463E-05,0.590906392,1.2711E-05,0.000228791,2.06576358,0.529371016,4.8915E-05,0.488250353,2.5421E-05,0.000152527,2.26,0.000244624,0.427629651,3.8132E-05,0.000508424,3.705691212,0.276463774,0.224549507,0.102564103,0.482213439,3.084948232,11.33
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf.gz,72202,213533,36494,163018,0.978462213,0.309873756,1.37,0.223864849,0.362215146,0.903880465,0,1,1.340405271,8.1627E-05,0.284012169,5.4804E-05,0.000739848,1.108502207,0,0.340054473,0.685525525,0.02,8.1627E-05,0.160796987,4.9074E-05,0.000404863,1.73379783,0.059949275,0.057215773,0,0.8,1.670075666,3.0774E-05,0.255745152,6.134E-06,0.000233103,1.392384512,0.487516716,5.8394E-05,0.167526381,3.0671E-05,0.000374192,4.24,9.6892E-05,0.297493154,3.0671E-05,0.000901741,2.67777895,0.152188122,0.272782923,0.035116749,0.628571429,2.474449679,2.59
Industrial/11/11/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf.gz,504,1840,298,1432,0.691275168,0.284916201,0,0.208100559,0.454376164,0.666267279,0,1,1.44356439,0.01175434,0.169028916,0.006711409,0.016778523,0.892107339,0,0.022346369,0.502793296,0,0.01175434,0.306307304,0.004888268,0.023743017,2.678634496,0.052556523,0.07070851,0,0.25,1.793027789,0.004700799,0.340600796,0.001396648,0.009078212,2.143798701,0.406424581,0.006186495,0.284729585,0.00349162,0.01047486,0,0.018694797,0.218881891,0.006284916,0.035614525,3.124192502,0.3247534,0.165122265,0.188235294,0.520467836,3.053252248,0.05
Industrial/09/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf.gz,87475,414657,7948,257542,10.005913437,0.610055836,5.26,0.030860986,0.240072117,1.469853394,0,1,1.625293074,0.000725406,2.536746917,0.000251636,0.05070458,1.690557525,0,0.651221937,0.738582445,0.05,0.000725406,1.855234151,2.3297E-05,0.008056938,5.468705342,0.36214331,0.299703268,0,0.982404692,4.230655789,0.000467138,2.489065961,1.1649E-05,0.00743568,4.347055454,0.784341971,0.000658677,1.603243819,2.3297E-05,0.006134922,0.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
Industrial/09/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-01.cnf.gz,81870,318353,6244,32960,12.111787316,8.658768204,1.1,0.189441748,0.353208994,0.914677462,0,1,1.817880533,0.000600061,0.973433137,0.000320307,0.011691224,1.666446999,0,0.330218447,0.691444175,0.01,0.000600061,1.246036511,3.034E-05,0.010103155,3.31714451,0.240217109,0.21312536,0,1,3.4414188,0.000254677,1.025033235,0,0.004884709,2.710138922,0.513046117,0.000771605,1.076432966,3.034E-05,0.015867718,0.13,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2011/application/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf.gz,509512,1529045,134938,885495,2.775897079,0.726768644,18.21,0.152387083,0.374475449,0.552037896,0,1,1.474617265,2.5676E-05,0.308833705,1.4822E-05,0.000148216,1.423079387,0,0.164610754,0.585761636,0.17,2.5676E-05,10.316533006,7.905E-06,0.014368235,2.976026002,0.162557202,0.120911864,0,0.998863313,3.000963438,1.148E-05,13.747759281,2.259E-06,0.010910282,1.793232251,0.489348895,2.6837E-05,8.952208486,6.776E-06,0.011662404,57.87,-1,0,-1,0,-512,-1,0,-1,0,0,20.74
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf.gz,33871,170161,8110,71082,3.176448829,1.393869053,0.81,0.114093582,0.496884059,0.660666778,0,1,1.399810838,0.00041606,0.379190504,0.000246609,0.001233046,1.297541101,0,0.182901438,0.758251034,0.01,0.00041606,1.484015557,1.4068E-05,0.004093863,3.039914005,0.364783278,0.163479023,0,1,3.110585087,0.000183102,1.224670061,0,0.003939113,2.791632726,0.53919417,0.000407823,1.935507838,2.8137E-05,0.011690723,0.23,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf.gz,4692,582514,3114,580872,0.506743738,0.002826785,7.29,0.005360906,0.421304489,0.53740917,0,1,0.500407193,0.001394902,1.625037549,0.000642261,0.021194605,0.286736514,0,0.012269484,0.956882067,0.09,0.001394902,1.117120746,1.5494E-05,0.005517567,3.86146094,0.232503516,0.340126411,0,0.916201117,2.210589568,0.000917912,0.836156365,1.2051E-05,0.002787189,3.7086964,0.956882067,0.000765207,1.081392543,1.3772E-05,0.002689061,0.46,0,0,0,0,-512,0,0,0,0,0,138.39
Industrial/09/APPLICATION/SAT07/industrial/grieu/vmpc_24.cnf.gz,576,67872,576,67872,0,0,0.1,0.008486563,0.593705799,0.548745757,0,1,0.677031661,0.004554529,0.285634101,0.003472222,0.041666667,0.674874866,0,0.391442716,0.999292786,0.01,0.004554529,0.005770798,0.004420085,0.004567421,0.766773476,0.522854151,0.002109982,0.516339869,0.533333333,0.361396935,0.004525062,0.005808377,0.004390618,0.004537954,0.766773476,0.999292786,0.002479238,0.085980327,0.001340759,0.002578383,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.19
Industrial/09/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf.gz,115898,649270,10026,438148,10.559744664,0.481850881,9.8,0.022882679,0.189160874,1.770121398,0,1,1.340259586,0.000563484,3.223297987,0.000199481,0.058946738,1.425488554,0,0.73427472,0.796922501,0.08,0.000563484,1.830006823,1.3694E-05,0.005404566,5.738792488,0.399453472,0.312958784,0,0.990917348,4.25729096,0.000377294,2.460226216,9.129E-06,0.005155792,4.469552766,0.837205693,0.000524885,1.694906697,1.3694E-05,0.004861371,1.39,-1,0,-1,0,-512,-1,0,-1,0,0,20.07
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf.gz,40042,119357,4857,48581,7.244183652,1.456865853,1.37,0.099977357,0.637798728,0.535157663,0,1,1.995718527,0.000885188,0.889428502,0.000411777,0.026559605,1.810060585,0,0.392190362,0.522817562,0.01,0.000885188,1.492691126,0.000144089,0.007122126,3.308075063,0.198105362,0.263437513,0,0.925925926,2.672844404,0.000202367,1.446252786,2.0584E-05,0.002655359,2.647578002,0.456742348,0.000930903,1.056336153,0.000102921,0.005310718,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/11/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf.gz,310434,923497,45777,364855,5.781440461,1.531134286,5.06,0.125466281,0.368171596,0.721414433,0,1,1.833917818,8.7238E-05,0.396948967,4.369E-05,0.000786421,1.681571831,0,0.127686341,0.459119376,0.06,8.7238E-05,1.580336969,1.9186E-05,0.001830864,2.946660714,0.188826308,0.153553862,0,0.941605839,2.803123418,3.2257E-05,1.972372639,0,0.001033287,2.54781262,0.482736978,7.057E-05,1.449712327,1.3704E-05,0.001521152,6.73,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf.gz,31318,94116,13382,55620,1.340307876,0.692125135,0.91,0.240596908,0.188748913,1.553688198,0,1,1.131373312,0.000222707,1.081467298,0.000149454,0.002465999,0.982542524,0,0.662675297,0.939446242,0.01,0.000222707,0.803436783,0.000125854,0.001905789,2.472300369,0.183334129,0.152692132,0,0.777777778,2.371539503,0.000152684,0.944467466,5.3937E-05,0.001600144,1.876187251,0.895415318,0.000415799,0.757211145,7.1917E-05,0.002211435,0.59,0.000452824,0.911089958,8.9896E-05,0.003811579,3.803722188,0.171927589,0.466598106,0.018578107,0.527777778,3.226235361,3.36
Industrial/12/SATCompetition2011/application/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf.gz,5910,16804,1686,8377,2.505338078,1.005968724,0.09,0.201265369,0.483298753,0.788171959,0,1,1.404693806,0.001763924,0.364363366,0.00118624,0.016607355,1.159595216,0,0.304882416,0.777366599,0,0.001763924,0.48087318,0.000835621,0.010863077,2.882424313,0.09087497,0.092846461,0,0.806451613,2.544012852,0.000858916,0.533024923,0.000238749,0.004774979,2.285159226,0.528828936,0.001315102,0.684034605,0.000596872,0.009191835,0.02,0.002648697,0.692623152,0.000716247,0.032947356,3.649540918,0.180182661,0.533096372,0.026999316,0.590909091,3.533449919,0.33
Industrial/11/11/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf.gz,912,3488,602,2976,0.514950166,0.172043011,0.01,0.202284946,0.464829749,0.605090709,0,1,1.396132366,0.005876469,0.163513406,0.003322259,0.008305648,0.86821906,0,0.016129032,0.47311828,0,0.005876469,0.28285243,0.002352151,0.011424731,2.641861834,0.050093017,0.068333572,0,0.25,1.77053959,0.002368896,0.293110985,0.000672043,0.00436828,1.988058351,0.403561828,0.003045404,0.277345663,0.001680108,0.005040323,0,0.009316467,0.202052435,0.003024194,0.017137097,3.045388394,0.316957363,0.172539393,0.167948718,0.520467836,3.02009121,0.12
Industrial/12/satrace2008/grieu-vmpc-27.cnf.gz,729,96849,729,96849,0,0,0.15,0.007527181,0.594368553,0.548189255,0,1,0.675968032,0.003595517,0.28800395,0.002743484,0.037037037,0.674200729,0,0.392249791,0.999442431,0.01,0.003595517,0.004834426,0.003500294,0.003603548,0.704899937,0.524574584,0.001778942,0.51884058,0.533923304,0.02082387,0.003574866,0.004862353,0.003479644,0.003582897,0.704899937,0.999442431,0.001983827,0.082114027,0.001063511,0.002054745,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.33
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf.gz,25631,142227,19609,125436,0.307103881,0.133861093,0.64,0.156326732,0.492501641,0.971825608,0,1,1.063923398,0.000115817,0.870155665,0.000101994,0.002498853,0.451639991,0,0.900546892,0.96437227,0.02,0.000115817,0.643262268,1.5944E-05,0.000502248,2.558747946,0.388239479,0.29470842,0,1,2.829980806,9.2742E-05,0.846492059,0,0.000454415,2.634664388,0.906366593,0.000285871,0.778945828,1.5944E-05,0.000597914,1.23,0.00013936,1.387792175,1.5944E-05,0.006186422,2.770122457,0.237121714,0.54302217,0.00990099,0.714285714,2.989128206,4.14
Industrial/11/11/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf.gz,2808,30432,2400,29288,0.17,0.039060366,0.09,0.081944824,0.353387053,0.726759579,0,1,2.185260832,0.002328883,0.266042326,0.000833333,0.003333333,1.639842283,0,0.021851953,0.161704452,0,0.002328883,0.906607138,0.000341437,0.006111718,2.872132939,0.009647692,0.017977972,0,0.1,0.985353393,0.000233059,0.785890507,6.8287E-05,0.000717017,2.43537889,0.128755804,0.000425658,0.641020127,0.000170718,0.001058454,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SATCompetition2009/application/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf.gz,187517,863483,23167,243881,7.09414253,2.540591518,7.76,0.09499305,0.480086304,0.644518624,0,1,1.457631293,0.000164346,0.500466881,8.633E-05,0.000820132,1.298944621,0,0.130383261,0.745129797,0.03,0.000164346,1.956107646,4.1E-06,0.002000976,2.81862376,0.372610072,0.180875627,0,1,2.766369364,5.8427E-05,1.650068167,0,0.001500732,2.708293326,0.486983406,0.000123234,2.308877846,8.201E-06,0.003878941,1.76,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf.gz,361856,1084031,67754,368206,4.34073265,1.944088364,19.68,0.184011124,0.451207009,0.784175634,0,1,1.017862747,4.2959E-05,0.264685928,2.9519E-05,0.003778375,0.779014546,0,0.187541757,0.907038451,0.04,4.2959E-05,3.198303802,2.1727E-05,0.0027892,0.885481449,0.010956295,0.089061846,0,0.984732824,0.183222309,2.1258E-05,4.798926625,2.716E-06,0.001431264,0.954172345,0.542158466,3.5211E-05,4.269700918,1.3579E-05,0.00290055,14.53,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_1/SAT_dat.k40.debugged.cnf.gz,58715,261916,19289,129917,2.04396288,1.016025616,1.17,0.148471717,0.310095568,1.170127793,0,1,1.804876275,0.000174424,0.675145964,0.000103686,0.000881331,1.503888819,0,0.581786833,0.72056005,0.02,0.000174424,0.994711401,5.3881E-05,0.001839636,3.53600709,0.192616664,0.158040307,0,0.764705882,3.465200177,9.096E-05,0.935876094,1.5394E-05,0.000900575,3.02550829,0.672667934,0.000199698,0.813259322,3.0789E-05,0.00180115,1.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
